#NAME	SRR13061234	SRR13061235	SRR13061236	SRR13061237	SRR13061238	SRR13061239	SRR13061240	SRR13061241	SRR13061242	SRR24889334	SRR24889335	SRR24889336	SRR24889338	SRR24889339	SRR24889340	SRR24889341	SRR24889342	SRR24889343	SRR24889344	SRR24889345	SRR24889346	SRR24889347	SRR24889349	SRR24889350	SRR24889351
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	0.000151378	1.36E-05	3.91E-05	6.15E-05	0.003218169	2.50E-05	2.18E-05	3.70E-05	6.13E-05	1.92E-05	7.00E-05	0	1.98E-05	0.0001509	5.79E-05	2.56E-05	5.60E-05	2.84E-05	2.85E-06	3.27E-05	0	7.20E-05	1.29E-05	5.65E-05	4.61E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudocatenulatum	0	6.81E-06	1.12E-05	9.04E-06	8.03E-06	5.00E-06	1.45E-05	4.11E-06	2.72E-05	1.48E-06	1.50E-05	6.01E-05	9.90E-06	3.18E-05	7.98E-06	1.25E-06	4.54E-06	2.46E-05	5.71E-06	6.53E-06	0	9.81E-06	0	3.33E-06	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum	0.000151378	6.81E-06	1.68E-05	1.08E-05	1.61E-05	2.50E-05	0	1.44E-05	0	5.18E-06	1.75E-05	0	1.48E-05	0	2.79E-05	1.88E-05	3.03E-05	3.79E-06	2.85E-06	1.74E-05	0	1.80E-05	0	5.99E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_scardovii	0	0	1.12E-05	9.04E-06	5.62E-05	2.00E-05	1.09E-05	4.11E-06	1.02E-05	4.44E-06	1.00E-05	0	4.95E-06	0	9.98E-06	3.13E-06	1.21E-05	0	0	2.18E-06	0	4.91E-06	0	3.33E-05	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_thermophilum	0	1.36E-05	1.68E-05	3.62E-06	8.03E-06	5.00E-06	1.09E-05	6.17E-06	0	6.66E-06	1.25E-05	6.01E-05	0	3.97E-06	9.98E-06	2.50E-06	1.36E-05	3.79E-06	2.85E-06	4.35E-06	0	1.96E-05	2.15E-06	2.33E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	0	2.04E-05	5.59E-05	1.99E-05	2.41E-05	8.50E-05	5.45E-05	1.23E-05	5.10E-05	8.87E-06	3.25E-05	0	9.90E-06	4.37E-05	4.39E-05	2.88E-05	3.48E-05	3.22E-05	5.71E-06	2.18E-05	0	4.09E-05	2.15E-06	8.31E-05	6.65E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia_denticolens	0	6.81E-06	2.80E-05	1.45E-05	8.03E-06	5.00E-06	1.45E-05	0	2.38E-05	1.48E-06	5.50E-05	6.01E-05	1.98E-05	3.97E-06	2.40E-05	2.69E-05	1.51E-05	1.33E-05	0	2.18E-06	0	1.96E-05	0	3.33E-05	0.000547509
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;s__Scardovia_inopinata	0	0	0	1.81E-06	1.61E-05	5.00E-06	3.63E-06	6.17E-06	6.81E-06	1.48E-06	1.00E-05	0	0	1.19E-05	1.60E-05	6.25E-06	4.54E-06	3.79E-06	0	2.18E-06	0	0	4.30E-06	0	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Nanopelagicus;s__Candidatus_Nanopelagicus_abundans	0	6.81E-06	2.24E-05	0	0	0	3.63E-06	0	1.02E-05	1.48E-06	2.50E-06	0	0	1.19E-05	5.99E-06	3.13E-06	4.54E-06	0	0	4.35E-06	0	4.91E-06	8.61E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Nanopelagicus;s__Candidatus_Nanopelagicus_hibericus	0	0	0	3.62E-06	0	0	1.09E-05	2.06E-06	0	0	2.50E-06	0	0	0	0	0	1.51E-06	0	0	0	0	0	0	3.33E-06	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Nanopelagicus;s__Candidatus_Nanopelagicus_limnes	0	0	0	3.62E-06	0	0	0	2.06E-06	3.40E-06	0	5.00E-06	0	4.95E-06	7.94E-06	0	1.88E-06	0	0	0	0	0	9.81E-06	2.15E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Planktophila;s__Candidatus_Planktophila_dulcis	0	6.81E-06	5.59E-06	3.62E-06	0	0	3.63E-06	0	1.70E-05	1.48E-06	7.50E-06	0	0	1.19E-05	5.99E-06	3.75E-06	1.51E-06	1.90E-06	3.71E-05	0	0	4.91E-06	0	0	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Planktophila;s__Candidatus_Planktophila_lacus	0	1.36E-05	2.24E-05	9.04E-06	8.03E-06	5.00E-06	0	2.06E-06	3.40E-06	2.96E-06	0	0	4.95E-06	3.97E-06	2.00E-06	3.13E-06	6.06E-06	3.79E-06	0	2.18E-06	0	4.91E-06	4.30E-06	3.33E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Planktophila;s__Candidatus_Planktophila_limnetica	0	0	0	1.81E-06	0	0	7.27E-06	4.11E-06	1.02E-05	0	0	0	0	3.97E-06	0	1.88E-06	1.51E-06	3.79E-06	0	2.18E-06	0	9.81E-06	0	0	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Planktophila;s__Candidatus_Planktophila_sulfonica	0	0	0	3.62E-06	8.03E-06	0	0	4.11E-06	3.40E-06	0	5.00E-06	0	0	0	3.99E-06	6.25E-07	1.51E-06	1.90E-06	0	2.18E-06	0	1.64E-06	2.15E-06	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Planktophila;s__Candidatus_Planktophila_vernalis	0	0	0	0	0	5.00E-06	0	4.11E-06	0	7.40E-07	2.50E-06	6.01E-05	0	3.97E-06	2.00E-06	1.25E-06	3.03E-06	1.90E-06	0	0	0	3.27E-06	2.15E-06	3.33E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus_Nanopelagicales;f__Candidatus_Nanopelagicaceae;g__Candidatus_Planktophila;s__Candidatus_Planktophila_versatilis	0	0	2.24E-05	9.04E-06	0	5.00E-06	1.09E-05	0	1.02E-05	2.96E-06	2.50E-06	0	0	3.97E-06	2.00E-06	5.63E-06	3.03E-06	1.90E-06	2.85E-06	0	0	8.18E-06	2.15E-06	3.33E-06	1.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Catenulisporales;f__Catenulisporaceae;g__Catenulispora;s__Catenulispora_acidiphila	0	2.04E-05	1.12E-05	9.04E-06	0	0	1.09E-05	8.23E-06	2.04E-05	4.44E-06	2.00E-05	0	0	7.94E-06	2.00E-05	1.06E-05	1.82E-05	5.69E-06	2.85E-06	6.53E-06	0	2.13E-05	2.15E-06	1.33E-05	2.05E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_ammoniagenes	0	1.36E-05	3.35E-05	3.62E-06	8.03E-06	0	0	0	3.40E-06	2.22E-06	7.50E-06	0	0	0	0	1.88E-06	0	1.90E-06	5.71E-06	4.35E-06	0	1.47E-05	6.46E-06	0	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_aquilae	0	0.000102162	4.47E-05	1.63E-05	8.03E-06	1.00E-05	2.91E-05	8.23E-06	4.42E-05	8.13E-06	4.00E-05	0	1.48E-05	1.99E-05	1.80E-05	3.06E-05	2.57E-05	7.58E-06	2.85E-06	1.52E-05	0	5.72E-05	0.000129134	2.66E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_argentoratense	0	6.13E-05	3.35E-05	1.45E-05	2.41E-05	5.00E-05	2.18E-05	6.17E-06	3.06E-05	3.40E-05	1.75E-05	0.00012012	1.48E-05	3.97E-05	1.80E-05	5.00E-05	1.67E-05	4.55E-05	5.71E-06	6.53E-06	0.000170271	3.60E-05	7.10E-05	6.32E-05	3.07E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_atypicum	0	2.72E-05	1.68E-05	1.27E-05	8.03E-06	1.00E-05	1.09E-05	2.06E-06	2.72E-05	5.18E-06	2.50E-05	0.00012012	9.90E-06	1.19E-05	1.80E-05	8.13E-06	1.21E-05	7.58E-06	0	6.53E-06	0	1.64E-05	1.51E-05	6.65E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_aurimucosum	0	2.04E-05	2.24E-05	9.04E-06	1.61E-05	1.00E-05	3.63E-06	2.06E-06	3.40E-06	6.66E-06	1.50E-05	0.00012012	0	3.97E-06	7.98E-06	8.75E-06	3.03E-06	5.69E-06	0	2.18E-06	0	6.54E-06	2.80E-05	2.33E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_callunae	0	3.41E-05	2.80E-05	5.42E-06	0	0	1.09E-05	4.11E-06	5.45E-05	7.40E-07	7.50E-06	0	0	3.97E-06	1.20E-05	8.75E-06	1.51E-05	1.90E-06	2.85E-06	4.35E-06	0	1.96E-05	3.01E-05	3.33E-06	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_camporealensis	0	1.36E-05	1.12E-05	7.23E-06	8.03E-06	1.00E-05	3.63E-06	4.11E-06	1.36E-05	5.92E-06	1.50E-05	0	9.90E-06	7.94E-06	7.98E-06	8.75E-06	7.57E-06	3.79E-06	2.85E-06	6.53E-06	0	1.80E-05	2.58E-05	3.33E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_casei	0	6.81E-06	1.12E-05	5.42E-06	0	0	3.63E-06	2.06E-06	5.10E-05	1.48E-06	2.25E-05	6.01E-05	4.95E-06	1.59E-05	1.20E-05	1.25E-05	1.97E-05	1.90E-06	2.85E-06	4.35E-06	0	3.76E-05	1.72E-05	9.98E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_choanis	0	4.77E-05	1.12E-05	7.23E-06	2.41E-05	5.00E-06	0	2.06E-06	1.70E-05	1.48E-06	1.50E-05	0	4.95E-06	1.19E-05	2.79E-05	8.13E-06	1.36E-05	9.48E-06	2.85E-06	8.71E-06	5.68E-05	1.47E-05	2.37E-05	6.65E-06	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_crudilactis	0	3.41E-05	2.24E-05	1.81E-06	2.41E-05	0	0	2.06E-06	1.02E-05	1.48E-06	2.50E-05	6.01E-05	1.48E-05	7.94E-06	5.99E-06	8.75E-06	4.54E-06	7.58E-06	2.85E-06	8.71E-06	0	8.18E-06	1.94E-05	9.98E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_cystitidis	0	2.04E-05	5.59E-06	9.04E-06	0	1.00E-05	2.54E-05	2.06E-06	3.74E-05	1.48E-06	2.75E-05	6.01E-05	4.95E-06	7.94E-06	1.60E-05	1.50E-05	1.51E-05	1.14E-05	2.85E-06	2.18E-06	0	2.45E-05	1.51E-05	3.33E-06	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_deserti	0	4.09E-05	2.24E-05	3.62E-06	1.61E-05	1.00E-05	0	1.85E-05	3.06E-05	0	1.50E-05	6.01E-05	0	7.94E-06	7.98E-06	5.00E-06	3.03E-06	3.79E-06	4.00E-05	1.09E-05	0.000227028	6.54E-06	3.23E-05	3.33E-06	3.84E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_diphtheriae	0	7.49E-05	7.27E-05	4.88E-05	4.82E-05	8.50E-05	5.81E-05	1.23E-05	0.000146335	2.44E-05	0.00015758	0.00024024	3.46E-05	3.18E-05	6.39E-05	7.25E-05	5.91E-05	1.52E-05	2.00E-05	3.92E-05	0.000113514	4.58E-05	8.61E-05	0.000152969	4.09E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_doosanense	0	0	2.24E-05	5.42E-06	4.01E-05	1.00E-05	0	2.06E-06	2.04E-05	4.44E-06	1.50E-05	6.01E-05	1.48E-05	0	7.98E-06	3.75E-06	9.09E-06	3.79E-06	0	2.18E-06	0	1.31E-05	2.37E-05	0	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_efficiens	0	1.36E-05	1.68E-05	1.08E-05	8.03E-06	1.50E-05	0	4.11E-06	2.04E-05	3.70E-06	2.25E-05	0	1.48E-05	3.97E-06	9.98E-06	1.25E-05	1.82E-05	1.14E-05	0	2.18E-06	0	1.96E-05	4.73E-05	2.00E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_endometrii	0	1.36E-05	5.59E-06	3.62E-06	2.41E-05	2.00E-05	3.63E-06	4.11E-06	2.38E-05	3.70E-06	2.25E-05	0.00012012	0	7.94E-06	2.20E-05	9.38E-06	1.21E-05	1.90E-06	2.85E-06	8.71E-06	5.68E-05	3.43E-05	2.58E-05	3.66E-05	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_epidermidicanis	0	3.41E-05	1.12E-05	1.08E-05	8.03E-06	1.00E-05	2.54E-05	4.11E-06	4.08E-05	4.44E-06	1.50E-05	0	4.95E-06	0	1.20E-05	1.81E-05	1.82E-05	1.33E-05	2.85E-06	0	0	2.78E-05	4.73E-05	6.65E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_flavescens	0	2.04E-05	1.68E-05	1.45E-05	0	0	1.09E-05	0	1.02E-05	0	1.75E-05	6.01E-05	0	0	5.99E-06	8.13E-06	1.21E-05	3.79E-06	2.85E-06	4.35E-06	0	3.27E-05	2.80E-05	3.33E-06	1.54E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_frankenforstense	0	6.81E-06	0	9.04E-06	3.21E-05	1.00E-05	1.09E-05	1.23E-05	2.38E-05	0	1.25E-05	6.01E-05	0	3.97E-06	5.99E-06	4.38E-06	1.06E-05	5.69E-06	8.56E-06	2.18E-06	5.68E-05	1.47E-05	3.23E-05	3.66E-05	2.56E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_genitalium	0	1.36E-05	0	7.23E-06	8.03E-06	5.00E-06	3.63E-06	1.03E-05	1.36E-05	2.22E-06	7.50E-06	0	9.90E-06	3.97E-06	3.99E-06	7.50E-06	1.06E-05	5.69E-06	0	6.53E-06	5.68E-05	1.64E-05	2.37E-05	1.33E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_geronticis	0	2.04E-05	3.91E-05	7.23E-06	8.03E-06	0	3.63E-06	4.11E-06	2.04E-05	1.11E-05	1.75E-05	6.01E-05	4.95E-06	1.59E-05	2.00E-05	2.56E-05	7.57E-06	1.90E-06	0	2.18E-06	0	1.96E-05	3.66E-05	6.65E-06	1.79E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_glaucum	0	0	1.12E-05	1.08E-05	8.03E-06	5.00E-06	1.82E-05	6.17E-06	6.81E-06	7.40E-06	1.75E-05	6.01E-05	9.90E-06	0	9.98E-06	5.00E-06	7.57E-06	9.48E-06	0	2.18E-06	0	1.14E-05	2.58E-05	6.65E-06	3.33E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_glutamicum	0	2.72E-05	1.12E-05	1.99E-05	1.61E-05	5.00E-06	2.91E-05	4.11E-06	2.04E-05	5.92E-06	1.75E-05	6.01E-05	1.98E-05	2.38E-05	9.98E-06	2.19E-05	1.21E-05	5.69E-06	0	2.18E-06	5.68E-05	1.96E-05	4.30E-05	3.33E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_glyciniphilum	0	6.81E-06	5.59E-06	3.62E-06	8.03E-06	5.00E-06	7.27E-06	2.06E-06	3.40E-06	2.22E-06	1.50E-05	0	4.95E-06	0	3.99E-06	2.50E-06	7.57E-06	5.69E-06	0	0	0	3.27E-06	1.08E-05	6.65E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_halotolerans	0	4.09E-05	2.24E-05	7.23E-06	8.03E-06	2.50E-05	7.27E-06	4.11E-06	1.02E-05	4.44E-06	1.25E-05	0	0	7.94E-06	2.00E-05	5.63E-06	9.09E-06	1.14E-05	5.71E-06	6.53E-06	5.68E-05	2.29E-05	6.24E-05	5.99E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_humireducens	0.000151378	3.41E-05	1.12E-05	1.45E-05	0	2.00E-05	7.27E-06	6.17E-06	2.04E-05	6.66E-06	2.25E-05	0	1.48E-05	2.38E-05	2.40E-05	2.19E-05	1.67E-05	0	0	1.09E-05	0	4.25E-05	3.01E-05	6.32E-05	2.30E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_imitans	0	2.72E-05	0	5.42E-06	8.03E-06	5.00E-06	7.27E-06	4.11E-06	2.38E-05	7.40E-07	1.75E-05	0	4.95E-06	0	5.99E-06	1.19E-05	7.57E-06	5.69E-06	0	6.53E-06	0	8.18E-06	1.29E-05	9.98E-06	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_jeikeium	0	4.09E-05	3.35E-05	1.45E-05	5.62E-05	3.00E-05	3.27E-05	2.26E-05	4.42E-05	1.18E-05	3.25E-05	0	9.90E-06	1.19E-05	2.40E-05	3.81E-05	6.21E-05	1.90E-05	2.85E-06	1.96E-05	0.000113514	4.74E-05	2.80E-05	6.98E-05	4.35E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_kroppenstedtii	0	1.36E-05	2.24E-05	5.42E-06	1.61E-05	5.00E-06	1.45E-05	1.23E-05	1.36E-05	1.18E-05	2.00E-05	6.01E-05	2.47E-05	1.59E-05	7.98E-06	1.13E-05	1.06E-05	9.48E-06	5.71E-06	4.35E-06	5.68E-05	9.81E-06	1.94E-05	9.98E-06	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_kutscheri	0.000151378	1.36E-05	5.59E-06	5.42E-06	3.21E-05	1.00E-05	2.54E-05	2.06E-06	2.72E-05	1.48E-06	2.75E-05	0	0	3.97E-06	5.99E-06	3.75E-06	1.21E-05	9.48E-06	2.85E-06	6.53E-06	5.68E-05	1.47E-05	1.08E-05	6.65E-06	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_lactis	0	1.36E-05	5.59E-06	3.62E-06	2.41E-05	1.00E-05	1.82E-05	6.17E-06	2.04E-05	2.22E-06	1.75E-05	0	4.95E-06	0	3.99E-06	9.38E-06	6.06E-06	3.79E-06	0	6.53E-06	0	3.11E-05	8.61E-06	6.65E-06	2.05E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_marinum	0	3.41E-05	2.80E-05	3.62E-06	0	5.00E-06	3.63E-06	0	0	0	5.00E-06	0	9.90E-06	7.94E-06	0	3.13E-06	1.51E-06	3.79E-06	0	2.18E-06	0	1.31E-05	1.29E-05	6.65E-06	5.12E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_maris	0	1.36E-05	1.68E-05	7.23E-06	8.03E-06	2.50E-05	1.09E-05	1.23E-05	6.81E-06	4.44E-06	2.25E-05	0.00012012	0	3.97E-06	7.98E-06	1.25E-05	1.21E-05	1.90E-05	2.85E-06	1.31E-05	0	8.18E-06	3.23E-05	4.32E-05	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_matruchotii	0.00060551	0.001110165	0.000715584	0.000527942	0.001685326	0.001054805	6.18E-05	0.000368181	0.001054974	0.00027215	0.001898459	0.001741742	0.00202894	0.00053212	0.001381287	0.002644608	0.000425603	0.004656558	0.005160745	0.000912218	0	0.000461154	0.000858739	0.000505464	0.000150949
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_minutissimum	0	4.77E-05	2.80E-05	1.27E-05	8.03E-06	1.00E-05	3.63E-06	0	6.81E-06	5.18E-06	1.50E-05	6.01E-05	4.95E-06	7.94E-06	5.99E-06	8.75E-06	1.06E-05	1.90E-06	8.56E-06	2.18E-06	0	2.78E-05	3.87E-05	0	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_mustelae	0	4.09E-05	5.59E-06	0	8.03E-06	5.00E-06	7.27E-06	0	1.70E-05	2.22E-06	1.75E-05	6.01E-05	0	7.94E-06	5.99E-06	1.19E-05	7.57E-06	1.14E-05	0	4.35E-06	5.68E-05	1.80E-05	3.44E-05	0	1.02E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_mycetoides	0	0	5.59E-06	1.81E-06	8.03E-06	5.00E-06	2.18E-05	8.23E-06	2.38E-05	2.22E-06	2.00E-05	0	4.95E-06	0	0	7.50E-06	9.09E-06	3.79E-06	0	6.53E-06	0	1.14E-05	8.61E-06	3.33E-06	2.05E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_nuruki	0	6.81E-06	0	1.81E-06	0	0	3.63E-06	0	6.81E-06	1.48E-06	5.00E-06	0	4.95E-06	0	0	2.50E-06	1.36E-05	5.69E-06	0	0	0	3.27E-06	1.29E-05	6.65E-06	1.28E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pelargi	0	3.41E-05	2.24E-05	5.42E-06	0	0	3.63E-06	4.11E-06	2.72E-05	8.13E-06	1.00E-05	6.01E-05	0	1.19E-05	3.99E-06	1.06E-05	2.73E-05	7.58E-06	0	6.53E-06	0	2.45E-05	4.09E-05	9.98E-06	2.56E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_phocae	0	2.04E-05	1.12E-05	1.27E-05	8.03E-06	1.00E-05	2.91E-05	2.06E-06	5.10E-05	2.22E-06	4.25E-05	0	9.90E-06	1.99E-05	7.98E-06	6.88E-06	1.36E-05	5.69E-06	0	6.53E-06	5.68E-05	3.76E-05	2.15E-05	2.99E-05	2.56E-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_provencense	0	0	5.59E-06	1.81E-06	0	0	0	8.23E-06	1.02E-05	2.96E-06	7.50E-06	6.01E-05	9.90E-06	3.97E-06	7.98E-06	1.88E-06	3.03E-06	0	0	6.53E-06	5.68E-05	6.54E-06	1.29E-05	3.33E-06	2.56E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pseudopelargi	0	2.04E-05	0	5.42E-06	8.03E-06	0	7.27E-06	0	2.04E-05	2.22E-06	2.25E-05	0	0	0	3.99E-06	1.25E-06	4.54E-06	3.79E-06	0	0	0	2.13E-05	3.66E-05	9.98E-06	7.68E-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pseudotuberculosis	0	2.04E-05	1.12E-05	3.62E-06	8.03E-06	5.00E-06	3.63E-06	6.17E-06	3.40E-06	5.92E-06	7.50E-06	0	0	1.19E-05	5.99E-06	6.88E-06	3.03E-06	1.90E-06	0	2.18E-06	0	2.13E-05	3.23E-05	2.99E-05	1.28E-05
