#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
K00161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147493	0	0	0.147493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294985	0	0	0	0
K02899	0	0	0	0	22.509241	0	0	17.25	0	0	0	13.037	12.3148	0	4.41667	1.75	0	0	0	0	0.574074	4	0	1.85185	0	0	0	0	6.33333	0	0	0	1.64815	0	21.8426	1.2037	0	0	0	1.05556	0	0	4.11111	5.78704	0	0	0	0	0	0	0	21.3333	0	0	3.72222	0.657407	0	0	0	0	9.2963	0	0	14.6111	0	6.61111	0	1.21296	0	0.935185	1.42593	0	1.57407	1.15741	17.39815	1.94444	0	0.787037	0	0	0	1.40741	0.25	3.10185	3.472217	34.56481	1	0.787037	0	3.69444	1	1	0	0	0	0	0	0	0	0	0	6.74074	0	0	0	0	0	0	0	0	0	0	0	1.52778	0	0	0	0
K02884	1.51515	0	0	0	45.7677	0.262626	0	12.9646	0	0	0	6.55556	27.31515	0	0.272727	0	0	0	0	0	1.35354	2.67677	0	0	0	1.27778	0	0	5.68182	2.95757	0.878788	0	2.25253	0	4.27273	0.747475	0	0	0	0	0	0	0.921212	1.39394	0	0	0	0	0	0	0	31.0202	0	0	3.86364	0.722222	0	0	0	0	10.33434	0	0	10.656567	0	4.87879	0	1.15152	0	0	4.14141	0	8.66667	0	11.425212	0.757576	0	0	0.186869	0.212121	0	1.9697	1.44949	3.65657	3.89899	10.731303	1.750506	0.949495	0	0.69697	2.10101	0	0	0	0	0	0	0	0	0	0	1.447474	0	0	0	0	0	0	0	0.575758	0	0	0	1.33838	0	0	0	0
K07305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295174	1.71717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01915	0	0	0	0	0.467451	0	0	0	0	0	0	1.408347	0.145773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361239	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874775	0	0	0	0	0	0	0	0.711952	0	0	0	0	0	0	0	0	0	0	0	0.308642	0	0.38646145	0	0	0	0	0	0	0	1.99922	0.178039	0	0	0	0	0.117647	0	0.00251889	0	0.343141	0.617491	1.176117	0	0.243592	0	0.6846925	0	0	0	0	0	0	0	0	0	0	0	0.26455	0	0	0	0	0	0	0	0	0	0	0	0.271718	0	0.125945	0	0
K00886	0	0	0	0	0	0	0	0.343915	0	0	0	0.412088	0	0	0	0	0	0	0	0	0	0	0	0.189153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824175	0	0	0	0.25	0	0	0	0	0	0	0	0.807489	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209205	0	0	0	0	0	0.213675	0.25	0.198413	0.213675	3.544834	0.395833	0.0712251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.940437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0.25	0.25	0.25	0	1.181034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152681	0	0	0	0	0	0	0	0	0	0	0	0.164336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K06168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10989	0	0	0	0.6381983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10989	0	0	0.671688	0	2.367313	0	0.2872631	0	0.118765	0	0	0	0	0	0	0	0	0	0	0	0.107914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02015	0	0	0	0	0.337838	0	0	0	0	0	0	0.158784	0	0	0.811594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.367179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314507	0	0	0	0	0.544444	0	0	0	0	0	0	0	0	0	0	0	0.574324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13482	0	0.159236	0	0	0	0.844595	1.483213	0	0.139066	0	0.302609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808416	0.67287	0	0.4589014	0	0	0	0
K01809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01524	0	0	0	0	0.874126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00088	0	0	0	0	0.237573	0	0	0	0	0	0	0.438596	0.219298	0	0.109649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1396198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219298	0	0	0	0	0	0	0	0.219298	0.547514	3.791803	0	0.286864	0	0.484649	0.694444	0	0	0	0	0	0	0	0	0	0	0.160819	0	0	0	0.328947	0	0	0	0	0	0	0	0	0	0	0	0
K09762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183824	0	0	0	0	0	0	0	0	0	0	0	0.183824	0	0	0	0
