#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
M00368	0	0	0	0	0.2642049	0	0	0.142045	0	0	0	0.568181	1.42045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142045	0.284091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142045	0	0	0	0	0.411932	0	0	0	0	0	0	0	0	0	0	0	0.426136	0	0.340136	0	0	0	0	0	0	0	0	0	0	0	1	0.170068	0	0	0.683712	0	0.284091	0.142045	9.071363	0.315378	0.428599	0	0.28409	0	0.170068	0	0	0	0	0	0	0	0	0	0.544508	0	0	0	0	0	0	0	0	0	0.144509	0	0.284091	0	0	0	0
M00373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51584	1.27204	0	0	0	0.103306	0	0	0	0	0	0	0	0	0	0	0	0.413223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00374	0.380343	0	0	0	5.4348266	0	0	1.544754	0	0	0	0.6902468	1.004695	0	0.3563154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234742	0	0	0	0	0	0	0	0.443662	0	0.123631	0	0	0	2.1675818	0	0	0	0	0	0	0	1.746399	0.29581	0	0	0.00371747	0	0	0	0.823557	0.3276788	0	0	1.344364	0.119332	0.206073	0	0	0	0.119332	0	0.988793	0	0	0	0.3896202	0.0526642	0.339593	0.464789	0.1489695	0.1858736	0.234742	0	2.9838318	0.2569593	29.6376598	0.1713616	0.6557935	0.185874	0.14684	0.0929368	0.0929368	0	0	0	0	0	0	0	0	0	1.381178	0	0	0	0	0	0	0.0929368	0	0	0.3509945	0	1.0518938	0	0	0	0
M00375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51584	1.27204	0	0	0	0.103306	0	0	0	0	0	0	0	0	0	0	0	0.413223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00376	0.380343	0	0	0	5.4348266	0	0	1.544754	0	0	0	0.6902468	1.004695	0	0.3563154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234742	0	0	0	0	0	0	0	0.443662	0	0.123631	0	0	0	1.1675818	0	0	0	0	0	0	0	1.746399	0.29581	0	0	0.00371747	0	0	0	0.823557	0.3276788	0	0	1.344364	0.119332	0.206073	0	0	0	0.119332	0	0.988793	0	0	0	0.3896202	0.0526642	0.339593	0.464789	0.1489695	0.1858736	0.234742	0	2.9838318	0.7727993	30.9096998	0.1713616	0.6557935	0.185874	0.250146	0.0929368	0.0929368	0	0	0	0	0	0	0	0	0	1.794401	0	0	0	0	0	0	0.0929368	0	0	0.3509945	0	1.0518938	0	0	0	0
M00377	0	0	0	0	0.419436	0	0	0	0	0	0	0.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2674894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115226	0	0	0	0	0.202429	0.718746	0	0.106996	0	0.505666	0.205761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213675	0	0	0	0	0.33557	0	0
M00394	0.4703418	0	1.060124	0	21.6809074	0.316957	0	11.3091332	0.1496024	0	0	7.3540308	8.1056688	0	0.9379896	0.4507539	0	0	0	0.0792393	0.2601201	0.265252	0	0.34748	0	1.048593	0	0	5.52856	1.7035973	0.277716	0	1.7828251	0.132626	2.723648	2.882581	0	0.217391	0	1.198273	0	0	0.795756	8.3028587	0	0	0.144928	0	0	0	0.111235	16.584946	0	0	1.4638553	0.0924214	0	0	0	0.37594	2.7167011	0.113174	0	8.541646	0	2.9236482	0	0.3672134	0.0983847	0.0724638	1.472152	0.495137	5.9964096	0.875482	2.6874124	0.8431105	0	0	0.4509661	0	0.1864064	0.8392118	0.317469	1.102786	4.3319262	28.2997644	0.4720212	0.7803938	0.1930876	1.9331687	1.1958869	0.132626	0	0	0	0	0	0	0.0112441	0	0.0724638	5.503803	0	0	0	0	0	0	0	0	0.2457	0.12824	0	0.7546961	0	0.2779011	0	0
M00432	0	0	0	0	0	0	0	0.186992	0	0	0	0	0	0	0	0.134459	0	0	0	0	0	0	0	0.0938086	0	0	0	0	0	0.22779	0	0	0	0	0	0.0440835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390243	0	0	0	0	0	0	0	0	0	0	0.187617	0	0.0938086	0	0	0	0	0	0	0	0	0	0.154799	0	0	0	0	0	0	0	1.313895	0.381259	4.67016617	0	0.0938086	0	0.2799429	0.0938086	0.0938086	0	0	0	0	0	0	0	0	0	0.616301	0	0	0	0	0	0	0	0	0	0.293806	0	0.279861	0	0	0	0
M00436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.687075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00443	0	0	0	0	1.156815	0.280899	0	0.67071	0	0	0	0.262172	0.280112	0	0.273408	0	0	0	0	0	0.070028	0	0	0	0	0.306748	0	0	0	0	0	0	0	0	0.560224	0	0	0	0	0.540971	0	0	0	1.119517	0	0	0	0	0	0	0	1.03464	0	0	0	0	0	0	0	0	0	0	0	1.405695	0.153374	0.636657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777096	0	0.962547	0.787323	7.02204164	0	1.278631	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561798	0	0	0	0	0	0	0	0	0.153374	0	0	0.561798	0	0	0	0
