#SampleID	002VWWX	004AWZY	004VWZY	006VHQK	027VYMX	031VPYH	036AXHM	036VXHM	040VYDY	047VLRL	083AYGC	083VYGC	086VHXM	110VZSZ	149VYYD	153VWG	155VCHJ	173VHJW	174LBQA	180VHMQ	189VXZJ	195VXXY	199VOZQ	206ZFDA	215ATKH	215VTKH	220VDXP	227AZMH	227VZMH	230VLSH	235VDBJ	243AHZH	243VHZH	287DJQA	309VHJD	322VCHL	325ALRY	325VLRY	331ALDY	331VLDY	342VCSL	347APZL	347VPZL	348VYQM	350VLYY	351AZDY	351VZDY	353VGSZ	354VPYM	357VLTS	358AWXC	358VWXC	359VYSH	361ATLX	361VTLX	362VLBJ	363VLH	364VCZ	366VZMY	367VWSY	370VLZW	371VTYJ	372VJHK	373VHXR	376VYKZ	377VHWH	379ALJJ	379VLJJ	384VCZL	388DHLA	388VDHL	390VNFD	392VWLL	393VZLH	395VGSQ	C001CJB	C002HHP	C003XYQ	C006LYH	C007XXZ	C008QLX	C009HHY	C010WL	C013MJH	C014LWG	C017YYM	C018LJP	C020LBJ	C022SMR	C024XHR	C025PCY	C026CBR	C031CQS	C034LJ	LR200116-0001	LR200116-0002_L4_1000002	LR200116-0003_L1_1000787	LR200116-0004_L1_1000734	LR200116-0005_L1_1000735	LR200116-0006_L1_1000736	LR200116-0008_L1_1000738	LR200116-0009_L1_1000739	LR200116-0010	LR200116-0011	LR200116-0012_L4_1000742	LR200116-0013_L1_1000743	LR200116-0014_L4_1000788	LR200116-0015_L4_1000789	LR200116-0016_L4_1000953	LR200116-0017_L4_1000954	LR200116-0018_L1_1000955	LR200116-0019_L1_1000956	LR200116-0020_L1_1000916	LR200116-0021_L1_1000957	LR200116-0023_L1_1001357	LR200116-0024_L1_1001404	LR200212-0001	LR200212-0002
K02535	0.730435	0.130435	0	0.3043475	0	0.234783	0	2.4913	0	0.0768116	0.824637	3.8323	0.869565	0	1.697583	0.185507	0	2.863771	0.217391	0.434783	0.217391	0	0	2.397104	0.78116	0	0	0.464644	4.873088	0	0	0	1.020059	0.4318842	0	0	0.85942	0	0	1.14783	0.217391	0.236264	0.827839	1.371018	0.911594	2.32754	0	0	0.489855	0.726087	0	3.442032	0	0.263768	0	0.507938	0.12029	0.468116	0.652174	0.7	4.617515	1.16377	0.652174	1.782021	4.002901	3.379417	1.620794	1.443476	0.230435	0.434783	0	0	0.662252	0	0.171014	4.560734	0.147826	1.456541	5.439811	0.2507243	0	1.833334	0	0.434783	0.434782	10.58957	0.507246	0	0.217391	0	0	0	0	1.528332	0.238095	0	0	0	0	0	0	1.37391	0.278146	0.143478	0	0.0652174	0.99117	0	1.636117	0.430435	0.7191856	0.785507	0.753645	0.169565	0	0	0	0
K03217	0.335271	0	0	0.180233	0	0	0	0	0	0	0.290698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.513623	0.968992	0	0	0	0	0.312016	0	0	0	0	0	0	0	0	0	0.290698	0	0	0	0	0	0.290698	0	0	0	0	0	0	0	0	1.43992	0.447674	0	0	0	0.28876	0	0	0	0	0	0	0	0	0.24031	0	0	0.742248	0	0	0	0.290698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01791	1.11959	0	0	0	0	0	0	0	0	0.49505	0.184502	0.553506	0	0	0	0.184502	0	0	0	0	0	0	0	0.175573	0	0	0	0.707148	1.05639	0	0	0	0	0.257426	0	0	0	0	0	0	0	0	0	1.868716	0	0.4559	0	0	0.366337	0.759826	0	1.45141	0	0	0	0	0	0	0.302115	0	0	0	0	0	0	0	0.307471	0.184502	0.151057	0.242699	0	0	10.693259	0	1.25	0.151057	0	0	0.151057	0	0	0	0	0	0	0.321033	0	0	0.143911	0	0	0	0	0	0	0	0	0	0	0	0	0.466667	0	0	0	0	0.105781	0.151057	0	0	0	0	0.184502	0	0	0.369004	0	0.794444
K10974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00981	0	0	0	0	0	0	0	0	0	0.139493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514493	0	0	0	0	0	0	0	0	0	0	0	0.0869565	0	0	0	0	0	0	0	0	0	0	0	0.0456989	0	0	0.307971	0	0	0	0	0	0	0	0	0.123188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.543478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02067	0.426664	0	0	1.6203742	1.651263	0.136073	0	12.687202	0	1.885037	3.376486	8.576278	0.530504	0	4.34393	0.135135	0.512821	1.3895841	1.2767955	0.132626	0.0114943	0	0	3.703691	1.8280823	1.753459	0	1.612145	2.90657	0	0	0	1.866568	0.8634938	0.27027	1.069097	0.654161	0.127536	0	0.3035538	0.2090089	0.923173	0	0.699083	3.511796	5.795262	0	0	1.96446	1.803853	0	4.1965901	0	0.273973	1.178926	0.511112	0	0.0621622	0.601238	1.0180996	5.038089	2.084577	0	3.484339	2.02432	1.763934	4.544811	0.42072	1.632217	0.374843	0	0	12.17778	2.415917	0	3.229103	0.267761	4.200097	2.6983486	0.6524458	0	4.127021	1.295314	0.709377	1.4364617	14.983625	0.0459459	0.490514	0.420849	0.512743	0	0.109009	0.132626	0.481054	0	0	0	0.135135	0	0	0	1.857601	0	0	0	0.54054	1.277778	0.606359	0.778483	0	0.540541	0.400387	0	0.188679	0	1.132626	0	0
K00558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02549	0	0	0	0	0	0	0	0	0	0	0.540947	0	0	0	0	0	0	0	0	0	0	0	0.167472	0	0	0	0	0.299401	0	0	0	0	0	0	0	0	0.577778	0	0	0	0	0	0	0	0	0	0	0	0	0.255319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247987	0	0	0.149701	0	0	0	0	0	0	0	0	0.299401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02469	0.3882327	0	0	0.193548	0.137721	0.13348771	0	1.4468278	0	1.1371621	2.920798	6.50117	1.02921	0	1.388103	0.0645161	0	2.5725317	0.7371891	0	0	0	0	2.69225	0.3811488	0	0	0	0.281536	0	0	0	5.502552	0.387371	0.258065	0.129032	1.919295	0	0	0.897919	0.513746	0.139549	0.0914077	0.2473311	0.5101807	3.915699	0	0	0.3248428	0.0914077	0	5.118689	0	0.9772564	0.0602151	0.6473817	0	0.477631	0	0	2.020885	1.886081	0.45045	2.131317	0	0.40804	3.9133834	1.547518	0.4167407	0.403226	0	0	0.9923087	0	0.7788301	2.351669	0.429553	4.808506	3.9024985	0	0.5457551	0.0914077	0	1	0	2.368198	0.26178	0.0645161	0.1796717	0	0	0.1559238	0.2334351	0.9253037	0	0	0	0	0	0	0	23.623825	0.0645161	0	0	0.6661851	0.0645161	0.1559238	2.63293	0	3.76553	1.553349	0.2064081	0	0	0.7387391	0	0.193548
K01933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
