SampleID	Group	PCoA1	PCoA2
886BRIDGE	NPD	0.228640727812232	0.0662663525805117
1034BRIDGE	NPD	0.164463869204108	0.0686184515295149
884BRIDGE	NPD	0.252741392108059	0.063333056345085
883BRIDGE	NPD	0.166880592222479	0.130929666383329
881BRIDGE	PPMD	-0.0526737450893831	-0.0823894719811577
880BRIDGE	NPD	0.261841439116528	0.0840790008556271
87GREEK	NPD	0.189068685401072	0.0468629619125456
879BRIDGE	NPD	0.250440645688613	0.0740364631322132
878BRIDGE	HID	0.10022861116875	-0.261271492300062
877BRIDGE	NPD	0.255999459122241	0.0650459140221718
875BRIDGE	NPD	0.255668520169526	0.0645778401442323
874BRIDGE	NPD	0.0167398780990028	0.00138332767150142
1033BRIDGE	NPD	-0.00603306131423595	-0.0418603424080483
873BRIDGE	PAD	-0.351397676698761	0.282228064725865
872BRIDGE	PPMD	0.143948052240371	-0.00999881785407049
871BRIDGE	NPD	0.203835507316649	0.058060035149607
870BRIDGE	NPD	0.236292111240805	0.0575173070087145
86GREEK	PPMD	0.0399857813435709	-0.025317374847455
869BRIDGE	PPMD	-0.0614114922370291	-0.085517047544245
868BRIDGE	HID	-0.264818166610094	-0.607815366826222
867BRIDGE	NPD	0.178030244608459	0.0420024188232727
866BRIDGE	NPD	0.273055459318695	0.0883170262335935
865BRIDGE	NPD	0.250524946778801	0.0621789815677566
1031BRIDGE	PPMD	0.0134337331627557	-0.341518810321442
863BRIDGE	NPD	0.257648812274103	0.0784880476273884
862BRIDGE	NPD	0.256069107395283	0.0770011862904704
861BRIDGE	NPD	0.241632599813671	0.0713526574735025
860BRIDGE	NPD	0.107448596022537	-0.00242300733911838
85GREEK	NPD	0.219860712329455	0.0657855898734842
859BRIDGE	NPD	0.162089083251965	-0.0651120391652065
858BRIDGE	HID	-0.196684197976516	-0.56622613122028
1168PBRIDGE	NPD	0.154726620055867	0.0265928825569816
1167PBRIDGE	NPD	0.10122583291347	6.4630172195745e-05
1166PBRIDGE	NPD	0.128423947331948	0.0186369110427822
1165PBRIDGE	NPD	0.150769619806078	0.0181766016396641
1164PBRIDGE	NPD	0.24969319766646	0.0720332775547068
1163PBRIDGE	PAD	-0.434598033548771	0.297621404779732
1016BRIDGE	PPMD	0.0684302375826966	0.153422462540546
1162PBRIDGE	NPD	0.153744120463298	0.0338450698228151
1161PBRIDGE	HID	-0.131921427954123	-0.48629541917314
1160PBRIDGE	NPD	0.239210816756239	0.0931751315546585
1159PBRIDGE	NPD	0.213316355271262	0.0582744879878266
1158PBRIDGE	PAD	-0.42038649393138	0.286795598957811
1157PBRIDGE	PPMD	0.0117591030486627	-0.0201053094440555
1156PBRIDGE	PAD	-0.683741090791343	0.280113562137958
1155PBRIDGE	PAD	-0.3515666924389	0.292398028878991
1154PBRIDGE	NPD	0.134068558675611	0.0185822719476554
1153PBRIDGE	NPD	0.231294708240246	0.0571054604054896
1015BRIDGE	NPD	0.24997977238314	0.0773700258422294
1152PBRIDGE	PAD	-0.586380162755447	0.277746996671385
1151PBRIDGE	HID	-0.311182473613212	-0.642000112285528
1150PBRIDGE	NPD	0.125629233984158	0.102039940261104
1149PBRIDGE	PAD	-0.606285112011636	0.265283890670667
1148PBRIDGE	PAD	-0.665439869650916	0.276807779166124
1147PBRIDGE	PAD	-0.65174207221771	0.276031603565239
1146PBRIDGE	HID	-0.128252525385801	-0.511889578783879
1145PBRIDGE	PAD	-0.394965813812745	0.183503359473635
1144PBRIDGE	NPD	0.0513595720408306	-0.00200479575047204
1143PBRIDGE	PAD	-0.672780920915517	0.258368661764127
1014BRIDGE	PPMD	0.0291910928441455	0.152218347843069
1142PBRIDGE	PPMD	0.126914865308926	-0.0159353072254722
1141PBRIDGE	PPMD	-0.174287801250425	-0.0811217313192542
1140PBRIDGE	PPMD	0.115767580043179	0.012780224438157
1139PBRIDGE	HID	-0.0974704267427472	-0.480553384447535
1138PBRIDGE	PPMD	0.117816856177252	0.0203202758954092
1137PBRIDGE	NPD	0.191809442263317	0.0710723740470467
1136PBRIDGE	PPMD	0.113653487393714	-0.212626445722606
1135PBRIDGE	PAD	-0.38427118374809	0.287563715730883
1134PBRIDGE	NPD	0.153390286875846	0.00541117559553559
1133PBRIDGE	PPMD	0.0877227110283024	-0.135954445086109
1013BRIDGE	NPD	0.14064228732042	0.130572549334063
1132PBRIDGE	NPD	0.162939823867229	0.0557843494549165
1131PBRIDGE	PPMD	-0.189208071601351	0.036921023506999
1130PBRIDGE	HID	-0.166641777881114	-0.505703449881396
1129PBRIDGE	PAD	-0.628404769411675	0.278264647409874
1128PBRIDGE	NPD	0.18409016998083	0.0495673466440567
1127PBRIDGE	PAD	-0.682060915040901	0.27864865449491
1126PBRIDGE	PPMD	0.169841894821875	0.0220481952279235
1125PBRIDGE	PPMD	-0.237228151181056	-0.0987567531508047
1124PBRIDGE	PPMD	-0.0114131718588918	-0.0157408514229203
1123PBRIDGE	HID	-0.133585820196595	-0.526348664479716
1012BRIDGE	NPD	0.188496110109125	0.114542030247743
1122PBRIDGE	HID	-0.337788659350538	-0.664440828144517
